"draw_date","method","suggested_last2","actual_last2","hit_last2","suggested_3digit","actual_3digit","hit_3digit","rank_hit"
"2021-12-30","weighted_recent_v1","03,85,21,36,39,64,71,94,02,09,15,18,47,73,78,93,97,10,43,58","91","0","307,476,830,258,331,379,401,648,952,004,234,235,302,386,629,792,007,037,123,132","068,365,419,979","0",""
"2022-01-17","weighted_recent_v1","85,21,36,39,64,71,94,02,09,15,18,47,73,78,91,93,97,03,10,43","31","0","476,830,258,331,379,401,648,952,234,235,302,386,629,792,007,037,068,123,160,171","119,159,786,927","0",""
"2022-02-01","weighted_recent_v1","31,85,36,39,64,71,94,02,09,15,18,47,73,78,91,93,97,03,10,43","61","0","476,830,258,331,379,401,648,952,235,302,386,629,792,007,037,068,119,123,159,171","300,308,485,942","0",""
"2022-02-17","weighted_recent_v1","31,61,85,36,39,71,94,02,09,15,18,47,64,73,91,93,97,03,10,43","85","1","476,830,258,331,379,401,648,952,235,386,629,007,037,068,119,159,171,245,295,300","570,592,597,644","0","3"
"2022-03-01","weighted_recent_v1","85,31,61,36,39,71,94,02,15,18,47,64,73,91,93,97,03,10,43,58","36","1","476,830,258,331,379,401,597,648,952,235,386,629,037,068,119,159,171,245,295,300","072,234,834,905","0","4"
"2022-03-16","weighted_recent_v1","36,85,31,61,39,71,94,02,15,18,47,64,73,91,93,97,03,10,58,66","49","0","234,476,830,834,072,258,331,401,597,648,952,235,386,629,037,068,119,159,245,295","033,788,867,985","0",""
"2022-04-01","weighted_recent_v1","36,85,31,61,39,49,71,94,15,18,47,64,73,91,93,97,03,10,58,66","91","1","234,476,830,834,072,258,331,401,597,648,952,235,629,788,867,033,037,068,119,159","103,578,618,738","0","14"
"2022-04-16","weighted_recent_v1","36,91,85,31,61,39,49,71,94,15,18,64,73,93,97,03,10,58,66,07","89","0","234,476,830,834,072,258,401,578,597,648,103,235,629,788,867,033,068,119,159,245","413,582,859,919","0",""
"2022-05-02","weighted_recent_v1","36,91,85,31,89,61,39,49,94,15,18,64,73,93,97,03,10,58,66,07","18","1","234,476,830,834,072,258,401,578,597,103,235,629,788,867,033,068,119,159,300,307","041,095,642,778","0","11"
"2022-05-16","weighted_recent_v1","36,18,91,85,31,89,61,49,94,64,73,93,97,03,10,15,58,66,07,11","47","0","234,476,830,834,072,095,578,597,103,235,629,788,867,033,041,068,119,159,300,307","012,062,236,736","0",""
"2022-06-01","weighted_recent_v1","36,18,91,85,31,89,47,61,49,64,73,93,94,03,10,15,58,66,07,11","79","0","062,234,834,072,095,578,103,236,597,788,867,012,033,041,068,119,159,300,307,308","026,196,213,817","0",""
"2022-06-16","weighted_recent_v1","36,18,85,31,89,47,61,91,49,64,73,79,93,94,03,10,15,66,07,11","85","1","062,234,834,072,095,578,817,103,236,597,788,867,012,026,033,041,119,159,196,213","106,549,807,922","0","3"
"2022-07-01","weighted_recent_v1","85,36,18,89,47,61,91,49,31,64,73,79,93,94,03,10,15,66,07,11","42","0","062,234,834,072,578,817,095,103,236,549,597,788,807,867,012,026,033,041,106,196","002,287,417,612","0",""
"2022-07-16","weighted_recent_v1","85,36,18,89,47,91,49,31,42,73,79,93,94,03,10,15,61,64,66,07","59","0","062,234,834,072,578,817,095,103,236,549,597,612,788,807,867,002,012,026,033,041","061,405,531,834","1","3"
"2022-08-01","weighted_recent_v1","36,18,85,89,47,91,49,59,31,42,73,79,93,94,03,10,15,61,64,66","66","1","834,062,234,072,578,817,095,103,236,531,549,612,788,807,867,002,012,026,033,041","142,282,594,893","0","20"
"2022-08-16","weighted_recent_v1","18,85,66,36,89,47,91,49,59,31,42,73,79,93,94,03,10,15,61,64","71","0","834,062,282,578,817,893,095,103,142,236,531,549,612,788,807,867,002,012,026,033","284,300,422,583","0",""
"2022-09-01","weighted_recent_v1","18,85,66,36,71,89,47,91,59,31,42,73,79,93,94,03,15,61,64,07","98","0","834,062,282,300,422,578,583,817,893,095,103,142,236,531,549,612,807,002,012,026","210,332,725,832","0",""
"2022-09-16","weighted_recent_v1","18,85,66,36,71,89,47,59,31,42,73,79,93,94,98,03,15,61,64,91","40","0","834,725,062,282,300,422,583,817,832,893,095,142,210,236,531,549,612,807,002,012","432,703,755,971","0",""
"2022-10-01","weighted_recent_v1","18,85,66,36,71,40,47,59,31,42,73,79,89,93,94,98,03,15,61,64","06","0","834,725,062,282,300,422,583,703,755,817,832,893,095,142,210,236,531,549,612,807","194,502,669,996","0",""
"2022-10-16","weighted_recent_v1","85,66,71,06,18,36,40,47,59,31,42,73,79,89,93,94,98,03,15,61","37","0","834,062,725,282,300,422,583,703,755,817,832,893,142,210,236,531,549,612,807,971","106,150,158,606","0",""
"2022-11-01","weighted_recent_v1","85,66,71,06,18,36,40,37,59,31,42,73,79,89,93,94,98,03,15,47","22","0","106,834,725,282,300,422,583,703,755,817,832,893,142,158,210,531,549,606,612,807","106,343,707,839","1","1"
"2022-11-16","weighted_recent_v1","85,66,71,06,18,36,40,37,59,22,31,42,73,89,93,98,03,15,47,61","32","0","106,834,725,282,300,422,583,703,755,832,142,158,210,531,549,606,612,807,893,971","157,645,722,789","0",""
"2022-12-01","weighted_recent_v1","66,71,06,18,32,36,40,85,37,59,22,31,42,73,93,98,03,15,47,61","70","0","106,834,725,282,300,422,583,703,755,832,142,157,158,210,531,606,612,893,971,002","081,409,786,805","0",""
"2022-12-16","weighted_recent_v1","66,71,06,18,32,36,40,85,37,59,22,31,70,73,93,98,03,15,47,61","11","0","106,834,725,282,300,422,583,703,755,786,832,142,157,158,210,531,606,893,971,061","093,144,593,912","0",""
"2022-12-30","weighted_recent_v1","66,11,71,06,18,32,36,40,85,37,22,31,70,73,93,98,03,15,47,61","07","0","106,725,282,300,422,583,703,755,786,832,834,142,157,158,210,593,606,893,912,971","196,250,522,580","0",""
"2023-01-17","weighted_recent_v1","07,11,71,06,18,32,36,40,85,37,66,22,31,70,73,98,03,15,47,61","89","0","106,725,196,300,422,583,703,755,786,832,157,158,210,250,522,593,606,834,912,971","443,473,519,564","0",""
"2023-02-01","weighted_recent_v1","89,07,11,06,18,32,36,40,85,37,66,22,31,70,71,73,98,03,15,47","81","0","106,725,196,564,755,786,832,157,158,210,250,519,522,593,606,703,834,912,971,081","101,411,789,921","0",""
"2023-02-16","weighted_recent_v1","89,07,11,06,18,32,40,85,36,37,66,81,22,31,70,71,73,03,15,47","95","0","106,789,196,564,755,786,157,158,250,519,522,593,606,703,834,912,971,081,093,101","377,417,664,801","0",""
"2023-03-01","weighted_recent_v1","89,07,11,06,18,32,85,36,37,66,81,95,22,31,70,71,73,03,15,40","77","0","106,789,196,417,564,786,157,158,250,519,522,593,606,834,912,081,093,101,144,150","555,652,748,919","0",""
"2023-03-16","weighted_recent_v1","89,07,11,18,32,85,36,37,66,77,81,95,22,31,70,71,73,03,06,15","20","0","106,789,196,417,555,564,786,919,157,158,250,519,522,593,606,652,834,912,081,093","355,734,800,873","0",""
"2023-04-01","weighted_recent_v1","89,07,11,32,85,18,20,36,66,77,81,95,22,31,70,71,73,03,06,15","11","1","789,106,196,417,555,564,786,919,157,250,355,519,522,593,652,734,800,834,873,912","290,907,914,991","0","3"
"2023-04-16","weighted_recent_v1","11,89,07,32,85,18,20,36,66,77,81,95,31,70,71,73,03,06,15,40","70","1","789,290,196,417,555,564,786,919,106,157,250,355,519,522,593,652,734,800,834,873","551,678,716,906","0","14"
"2023-05-02","weighted_recent_v1","11,70,89,07,85,18,20,66,77,81,95,31,36,71,73,03,06,15,32,40","00","0","290,196,417,555,564,786,789,906,919,106,250,355,519,522,593,652,716,734,800,834","019,187,655,780","0",""
"2023-05-16","weighted_recent_v1","11,89,07,70,85,18,20,66,77,81,95,00,31,36,71,73,03,06,15,32","78","0","290,196,417,555,564,789,906,919,106,250,355,519,522,593,652,716,734,800,834,873","693,739,903,996","0",""
"2023-06-01","weighted_recent_v1","11,89,07,70,78,85,18,20,66,77,81,95,00,31,36,71,73,03,06,15","00","1","290,196,417,555,564,789,903,906,919,996,106,250,355,519,522,652,716,734,800,834","090,272,386,681","0","13"
"2023-06-16","weighted_recent_v1","00,11,89,70,78,85,20,66,77,81,95,07,18,31,36,71,73,03,06,15","19","0","290,386,417,555,564,789,903,906,919,996,106,272,355,519,652,716,734,800,834,873","202,305,628,872","0",""
"2023-07-01","weighted_recent_v1","00,11,70,78,85,20,66,77,81,89,95,07,18,19,31,36,71,73,03,06","81","1","290,386,417,555,628,789,903,906,919,996,106,202,272,355,652,716,734,800,834,873","162,491,605,867","0","9"
"2023-07-16","weighted_recent_v1","00,11,81,70,78,85,20,66,77,89,95,07,18,19,31,36,71,73,03,06","61","0","290,386,867,417,555,628,903,906,919,996,106,202,272,355,605,652,716,734,800,834","066,384,530,622","0",""
"2023-07-31","weighted_recent_v1","00,11,61,81,70,78,85,20,66,77,89,18,19,31,36,71,73,03,06,07","68","0","290,386,867,530,555,628,903,906,919,996,106,202,272,355,605,652,716,734,800,834","112,387,453,708","0",""
"2023-08-16","weighted_recent_v1","00,11,61,81,70,78,85,20,66,68,89,18,19,31,36,71,03,06,07,32","31","1","386,867,290,530,628,903,906,996,106,202,272,355,453,605,716,734,800,834,873,019","674,737,739,782","0","14"
"2023-09-01","weighted_recent_v1","00,11,31,61,81,70,78,85,66,68,89,18,19,36,71,03,06,07,32,40","21","0","739,386,867,290,530,628,903,906,996,106,202,272,453,605,716,737,834,019,066,090","291,478,596,915","0",""
"2023-09-16","weighted_recent_v1","00,31,61,21,81,11,70,78,85,66,68,89,18,19,36,71,06,07,32,40","37","0","739,386,596,867,530,628,903,906,996,106,202,272,453,605,716,737,834,915,019,066","057,460,699,812","0",""
"2023-10-01","weighted_recent_v1","00,31,61,37,81,11,21,78,85,66,68,89,18,19,36,71,06,07,32,40","24","0","739,386,596,867,057,530,628,903,996,106,202,272,453,460,605,737,812,834,915,019","202,355,426,663","1","11"
"2023-10-16","weighted_recent_v1","31,61,24,37,81,00,11,21,85,66,68,78,89,18,19,36,71,06,07,32","67","0","202,739,355,386,596,867,057,530,628,903,996,106,272,426,453,460,605,663,737,812","272,398,441,446","1","13"
"2023-11-01","weighted_recent_v1","31,61,24,37,81,00,11,21,85,66,67,68,89,18,19,36,71,06,07,32","35","0","202,272,355,386,596,867,057,530,628,739,106,426,446,453,460,605,663,737,812,834","019,633,913,951","0",""
"2023-11-16","weighted_recent_v1","31,61,24,37,81,11,21,35,66,67,68,85,89,18,19,36,71,00,06,07","46","0","202,272,355,596,867,019,057,530,628,739,106,426,446,453,460,605,663,737,812,834","143,412,778,990","0",""
"2023-12-01","weighted_recent_v1","31,61,24,37,81,11,21,35,66,67,68,85,89,18,36,46,71,00,06,07","55","0","202,272,355,596,867,019,057,143,530,739,778,106,412,426,446,453,460,605,663,737","092,097,265,910","0",""
"2023-12-16","weighted_recent_v1","31,61,24,37,11,21,55,35,66,67,68,85,89,18,36,46,71,81,00,06","58","0","202,272,355,596,019,057,143,530,739,778,097,106,412,426,446,453,460,663,737,812","410,584,757,850","0",""
"2023-12-30","weighted_recent_v1","31,24,37,11,21,55,58,35,61,66,67,68,85,89,18,36,46,81,00,06","00","1","202,272,355,596,019,057,143,739,778,097,106,412,426,446,453,460,663,737,757,812","456,544,648,896","0","19"
"2024-01-17","weighted_recent_v1","31,00,24,37,11,21,55,58,35,61,66,67,85,89,18,36,46,81,06,07","29","0","202,272,355,596,019,057,143,648,739,778,097,106,412,426,446,460,663,737,757,812","196,614,931,979","0",""
"2024-02-01","weighted_recent_v1","00,24,37,11,21,31,55,58,29,35,61,66,67,85,89,18,36,46,81,06","54","0","196,202,272,355,596,019,057,143,648,778,931,979,097,106,412,426,446,460,663,757","063,094,544,943","0",""
"2024-02-16","weighted_recent_v1","00,24,37,11,31,55,58,29,35,54,61,66,67,85,89,18,36,46,81,06","56","0","544,196,202,272,355,019,057,143,648,778,931,094,097,106,412,426,446,460,663,757","330,375,395,430","0",""
"2024-03-01","weighted_recent_v1","00,24,11,55,58,29,31,35,54,61,66,67,85,89,18,36,37,46,56,81","00","1","544,196,202,272,355,375,019,143,648,778,931,094,097,106,395,412,426,430,446,663","382,603,799,975","0","1"
"2024-03-16","weighted_recent_v1","00,11,55,58,29,31,35,54,66,67,85,89,18,24,36,37,46,56,61,81","09","0","544,196,272,375,019,143,648,778,931,094,097,106,382,395,412,430,446,603,757,799","329,571,626,785","0",""
"2024-04-01","weighted_recent_v1","00,11,55,58,09,29,31,35,54,66,89,18,24,36,37,46,56,61,81,85","22","0","544,196,375,019,143,648,778,931,094,097,106,382,395,412,430,571,603,626,757,785","481,559,809,901","0",""
"2024-04-16","weighted_recent_v1","00,11,22,55,58,09,29,31,54,66,89,18,24,37,46,56,61,81,85,06","27","0","544,196,375,143,648,778,901,931,094,097,106,382,395,412,430,559,571,603,626,757","154,598,729,797","0",""
"2024-05-02","weighted_recent_v1","00,11,22,27,55,58,09,29,31,54,66,89,18,24,37,56,61,81,85,06","04","0","544,196,375,648,901,931,094,097,106,154,382,395,430,559,571,598,603,626,729,757","116,171,634,763","0",""
"2024-05-16","weighted_recent_v1","00,04,11,22,27,58,09,29,31,54,66,89,18,24,37,56,61,81,85,06","47","0","544,196,375,648,901,931,094,106,116,154,171,382,395,430,559,571,598,603,626,729","070,607,690,885","0",""
"2024-06-01","weighted_recent_v1","00,47,04,11,22,27,09,29,31,54,66,18,24,37,56,61,81,85,89,06","94","0","544,196,375,648,901,931,094,106,116,154,171,382,395,430,559,571,598,603,626,729","364,421,593","0",""
"2024-06-16","weighted_recent_v1","00,94,47,04,11,22,27,09,29,31,54,66,24,37,56,61,81,85,89,06","16","0","421,196,375,593,544,901,931,094,106,116,154,171,364,382,395,430,559,571,598,603","310,426,428,504","0",""
"2024-07-01","weighted_recent_v1","00,94,04,11,16,22,27,47,09,31,54,66,24,37,56,61,81,85,89,06","39","0","421,375,426,593,544,901,094,106,116,154,171,196,364,382,395,430,504,559,571,598","503,647,898,975","0",""
"2024-07-16","weighted_recent_v1","00,94,04,11,16,22,27,39,47,09,31,66,24,37,56,61,81,85,89,06","11","1","975,421,375,426,593,647,901,106,116,154,171,364,382,395,430,504,559,571,598,603","210,331,336,421","1","2"
"2024-08-01","weighted_recent_v1","11,00,94,04,16,22,27,39,47,09,31,66,24,37,61,81,89,06,07,18","08","0","421,975,210,331,426,593,647,901,116,154,171,364,382,504,559,571,598,603,626,729","041,070,464,579","0",""
"2024-08-16","weighted_recent_v1","11,94,00,04,08,16,22,27,39,47,09,31,66,24,37,61,81,89,06,07","12","0","421,070,210,331,426,464,593,975,647,901,041,116,154,171,364,504,559,571,579,598","282,334,697,867","0",""
"2024-09-01","weighted_recent_v1","11,94,00,04,08,16,22,27,39,47,12,31,66,24,37,61,81,89,06,07","73","0","421,070,867,210,282,331,426,464,593,975,647,901,041,116,154,171,364,504,559,579","094,220,606,941","0",""
"2024-09-16","weighted_recent_v1","11,73,94,00,04,08,16,27,39,47,12,31,24,37,61,66,81,89,06,07","30","0","421,070,867,094,210,331,426,464,593,606,975,282,647,041,116,154,171,220,364,504","008,372,662,904","0",""
"2024-10-01","weighted_recent_v1","11,73,94,00,04,08,16,39,47,12,30,31,24,37,61,66,81,89,06,07","53","0","421,070,867,094,210,331,426,464,593,606,975,282,647,041,116,171,220,364,372,504","079,590,665,812","0",""
"2024-10-16","weighted_recent_v1","11,73,94,00,08,16,39,47,12,30,31,24,37,53,61,66,81,89,04,06","61","1","421,070,867,094,331,426,464,593,606,812,975,210,282,647,041,079,220,364,372,504","005,493,648,962","0","15"
"2024-11-01","weighted_recent_v1","11,61,73,94,00,08,16,39,12,30,31,24,37,53,66,81,89,04,06,07","74","0","421,648,867,094,331,426,464,593,606,812,975,005,070,210,282,647,041,079,220,364","044,063,225,321","0",""
"2024-11-16","weighted_recent_v1","11,61,73,00,08,16,39,12,30,31,94,24,37,53,66,74,81,89,04,07","36","0","421,648,867,094,321,331,426,464,606,812,975,005,063,070,210,282,647,041,079,220","221,380,547,923","0",""
"2024-12-01","weighted_recent_v1","11,61,36,73,00,08,39,12,30,31,94,24,53,66,74,81,89,04,07,16","59","0","421,648,867,094,321,331,464,812,975,005,063,070,210,282,606,647,923,041,079,220","098,615,626,843","0",""
"2024-12-16","weighted_recent_v1","11,61,36,73,00,08,59,12,30,31,94,24,53,66,74,81,89,04,07,16","90","0","421,648,867,094,321,331,464,626,812,005,063,070,210,282,606,923,041,079,220,225","212,339,742,863","0",""
"2025-01-02","weighted_recent_v1","61,11,36,73,00,08,59,90,12,30,31,94,24,53,66,74,81,89,04,07","65","0","648,867,094,321,464,626,812,005,063,070,282,606,923,041,079,220,225,372,421,579","209,297,446,510","0",""
"2025-01-17","weighted_recent_v1","61,11,36,73,00,59,90,12,30,31,65,94,24,53,66,74,81,89,04,07","99","0","648,867,094,321,446,626,812,005,063,282,606,923,079,220,225,297,372,421,510,843","236,448,779,961","0",""
"2025-02-01","weighted_recent_v1","61,36,73,00,11,59,90,30,31,65,94,24,53,66,74,81,89,99,04,07","85","0","648,094,321,446,626,812,005,063,236,606,923,079,220,225,297,372,421,510,779,843","418,512,685,700","0",""
"2025-02-16","weighted_recent_v1","61,36,85,00,11,59,90,30,31,65,73,94,24,53,66,74,81,89,99,04","68","0","648,321,446,626,812,005,063,236,923,079,225,297,372,421,510,512,700,779,843,863","001,377,502,613","0",""
"2025-03-01","weighted_recent_v1","61,36,85,00,11,68,59,90,31,65,73,94,24,53,66,74,81,99,04,08","39","0","648,321,446,626,812,005,063,236,377,923,079,225,297,421,502,510,512,700,779,843","530,541,656,894","0",""
"2025-03-16","weighted_recent_v1","61,36,39,85,00,11,68,59,90,31,65,73,94,24,66,74,99,04,08,16","95","0","530,648,321,446,626,005,063,236,377,923,225,297,421,502,510,512,541,656,700,779","309,325,563,927","0",""
"2025-04-01","weighted_recent_v1","36,39,85,00,11,68,59,61,90,95,31,65,73,94,24,66,74,99,04,08","35","0","530,321,446,626,063,236,923,225,297,377,421,502,510,512,541,563,648,656,700,779","180,366,687,760","0",""
"2025-04-16","weighted_recent_v1","36,39,85,00,11,35,68,59,61,90,95,31,65,73,94,24,66,99,04,08","54","0","530,446,626,236,923,180,297,377,421,502,510,512,541,563,648,656,700,760,779,843","227,413,474,852","0",""
"2025-05-02","weighted_recent_v1","39,85,00,11,35,54,68,59,61,90,95,31,36,65,73,94,24,66,99,04","16","0","530,446,626,236,180,227,297,377,413,421,502,510,512,541,563,648,656,700,760,779","061,167,388,826","0",""
"2025-05-16","weighted_recent_v1","16,39,85,00,35,54,68,11,61,90,95,31,36,65,73,94,24,66,99,04","09","0","530,446,236,388,061,180,227,297,377,413,421,502,510,512,541,563,648,656,700,760","231,309,631,871","0",""
"2025-06-01","weighted_recent_v1","16,39,85,00,09,35,54,68,11,61,95,31,36,65,73,94,24,66,99,04","34","0","309,530,446,236,388,061,180,227,297,377,413,421,502,510,512,541,563,648,656,700","044,201,349,352","0",""
"2025-06-16","weighted_recent_v1","16,39,85,09,35,54,68,00,11,61,95,31,34,36,73,94,24,66,99,04","17","0","309,530,044,236,388,061,180,201,227,377,413,421,502,512,541,563,648,656,700,760","060,243,299,392","0",""
"2025-07-01","weighted_recent_v1","16,39,85,09,35,54,68,00,11,61,95,31,34,36,73,94,17,24,66,04","69","0","309,530,044,388,061,180,201,227,377,392,413,421,502,512,541,563,648,656,700,760","246,261,680,911","0",""
"2025-07-16","weighted_recent_v1","16,39,09,35,54,68,11,61,69,95,00,31,34,36,73,85,94,17,24,66","71","0","309,530,044,388,061,180,201,227,261,377,392,413,421,502,541,563,648,656,680,760","084,261,324,995","1","9"
"2025-08-01","weighted_recent_v1","16,39,09,35,54,71,11,61,69,95,00,31,34,36,73,85,94,17,24,66","42","0","261,309,530,044,324,388,061,180,201,227,392,413,421,541,563,648,656,680,760,867","501,512,525,852","0",""
"2025-08-16","weighted_recent_v1","16,09,35,54,71,11,61,69,95,00,31,34,36,39,42,73,85,94,17,24","47","0","261,309,852,512,044,324,388,061,180,201,227,392,413,421,530,563,648,680,760,927","602,632,834,865","0",""
"2025-09-01","weighted_recent_v1","16,47,09,35,54,71,11,69,00,31,34,36,39,42,61,73,85,94,17,24","12","0","261,852,834,512,044,309,324,388,602,061,180,201,227,392,413,421,648,680,760,995","022,131,310,356","0",""
"2025-09-16","weighted_recent_v1","16,47,09,12,54,71,11,69,00,31,34,36,39,42,61,73,85,94,17,24","12","1","261,852,834,512,044,309,310,324,388,602,022,061,131,201,227,392,413,421,648,680","308,585,646,740","0","4"
"2025-10-01","weighted_recent_v1","12,16,47,09,71,11,69,00,34,36,39,42,61,73,85,94,17,24,31,35","32","0","261,834,512,044,309,310,324,388,602,852,022,061,131,201,308,392,421,648,680,740","280,775,843,978","0",""
"2025-10-16","weighted_recent_v1","12,47,09,32,71,11,69,00,16,34,36,39,42,61,73,85,94,17,24,31","31","1","261,834,512,843,044,309,310,324,602,775,852,022,131,201,280,308,392,421,648,680","476,615,696,955","0","20"
"2025-11-01","weighted_recent_v1","12,31,47,32,71,11,69,00,16,34,36,39,42,61,73,85,94,09,17,24","28","0","261,476,834,512,843,044,310,324,602,615,775,852,022,131,201,280,308,392,421,648","111,449,873,898","0",""
"2025-11-16","weighted_recent_v1","12,31,47,32,71,11,69,00,16,28,36,39,42,61,73,85,94,09,17,35","42","1","261,476,834,512,843,310,324,602,615,775,852,873,898,022,131,280,308,392,421,648","145,239,372,602","1","8"
"2025-12-01","weighted_recent_v1","12,42,31,47,32,71,11,69,00,16,28,36,39,61,73,85,94,09,35,54","89","0","602,261,476,834,372,512,843,310,324,615,775,852,873,898,022,131,280,308,421,648","137,223,252,655","0",""
"2025-12-16","weighted_recent_v1","12,42,31,47,89,32,71,11,00,16,28,36,39,61,73,85,94,09,54,66","76","0","602,476,834,261,372,512,843,310,324,615,775,852,873,898,022,131,223,280,308,421","014,431,521,895","0",""
"2026-01-02","weighted_recent_v1","12,42,31,47,89,32,11,00,16,28,36,39,61,73,76,85,94,09,54,66","47","1","602,476,834,372,512,843,310,615,775,852,873,898,022,131,223,280,308,421,431,648","163,288,694,706","0","4"
"2026-01-17","weighted_recent_v1","47,12,31,89,32,42,11,00,16,28,36,39,61,73,76,85,94,09,54,66","99","0","602,476,834,372,843,310,615,775,873,898,022,131,223,280,308,421,431,648,655,694","022,363,815,972","1","11"
"2026-02-01","weighted_recent_v1","12,47,31,89,32,42,11,99,00,16,28,36,39,61,73,76,85,94,09,54","95","0","022,476,602,372,843,310,615,775,873,898,972,131,223,280,308,421,431,648,655,694","041,481,629,917","0",""
"2026-02-16","weighted_recent_v1","47,12,31,89,95,32,42,11,99,16,28,36,39,61,73,76,85,94,00,09","41","0","476,602,022,041,372,843,481,615,629,775,873,898,972,223,280,308,421,431,655,694","072,169,527,563","0",""
"2026-03-01","weighted_recent_v1","47,31,89,95,32,42,11,12,99,16,28,36,39,61,73,76,85,94,00,09","54","0","476,602,022,041,372,563,843,072,481,615,629,775,873,898,972,223,280,421,431,655","060,068,479,866","0",""
"2026-03-16","weighted_recent_v1","47,31,54,89,95,42,11,12,99,16,28,36,39,61,73,76,85,94,00,09","10","0","476,602,022,041,372,563,060,072,481,615,629,873,898,972,068,223,421,431,655,694","009,439,645,983","0",""
"2026-04-01","weighted_recent_v1","47,54,89,95,10,42,11,12,31,99,16,28,36,39,61,73,76,85,94,00","13","0","602,983,022,041,372,563,060,072,481,629,873,898,972,068,223,421,431,476,645,655","098,406,471,514","0",""
"2026-04-16","weighted_recent_v1","47,54,89,95,10,42,11,12,13,31,99,16,36,39,61,73,76,85,94,09","08","0","602,983,022,041,372,563,060,072,098,481,629,972,068,223,421,431,476,645,655,694","355,424,612,771","0",""
"2026-05-02","weighted_recent_v1","47,08,54,89,95,10,11,12,13,31,99,16,36,39,61,73,76,85,94,32","67","0","983,022,041,355,563,060,072,098,481,612,629,972,068,223,421,424,431,476,602,645","065,077,318,432","0",""
"2016-04-16","hybrid_score_v1","90","08","0","720,923,285,546","228,507,609,870","0",""
"2016-05-02","hybrid_score_v1","08,90","38","0","228,720,507,923,285,546,609,870","022,046,403,459","0",""
"2016-05-16","hybrid_score_v1","08,38,90","82","0","022,228,403,720,923,046,507,546,609,459,285,870","087,737,975,983","0",""
"2016-06-01","hybrid_score_v1","08,38,82,90","11","0","923,087,983,022,403,507,720,046,228,285,975,546,609,737,459,870","141,775,825,880","0",""
"2016-06-16","hybrid_score_v1","08,38,11,82,90","51","0","825,720,923,087,285,775,880,975,983,022,870,046,228,403,507,546,737,609,141,459","321,792,804,816","0",""
"2016-07-01","hybrid_score_v1","08,11,38,51,82,90","69","0","825,720,880,923,022,775,870,087,285,804,975,983,046,228,321,403,507,816,546,737","173,460,531,609","0",""
"2016-07-16","hybrid_score_v1","08,11,38,51,69,82,90","52","0","609,825,720,870,880,923,403,775,022,507,804,975,983,087,173,285,321,046,228,546","158,555,734,764","0",""
"2016-08-01","hybrid_score_v1","51,52,08,11,38,82,69,90","38","1","609,720,825,775,804,870,880,923,403,507,555,734,737,975,022,173,285,764,983,087","472,575,932,983","1","5"
"2016-08-16","hybrid_score_v1","38,08,51,52,11,82,69,90","66","0","983,609,775,575,825,975,720,923,870,173,403,472,555,880,022,285,507,734,737,804","004,333,596,966","0",""
"2016-09-01","hybrid_score_v1","38,08,51,52,11,66,69,82,90","34","0","983,609,575,775,923,975,825,403,720,173,507,555,734,804,870,932,004,022,472,531","335,623,630,684","0",""
"2016-09-16","hybrid_score_v1","38,08,34,51,52,11,66,69,82,90","93","0","983,609,575,623,775,825,975,734,333,335,403,630,932,173,531,555,684,737,804,870","043,424,583,650","0",""
"2016-10-01","hybrid_score_v1","38,34,51,52,11,66,69,82,93,08,90","94","0","983,609,583,623,403,575,825,333,424,630,684,734,775,975,043,173,555,880,004,022","017,102,280,331","0",""
"2016-10-16","hybrid_score_v1","38,34,94,51,52,93,11,66,69,82,08,90","92","0","983,609,583,623,333,630,575,684,734,825,880,004,043,173,335,424,531,775,932,975","032,885,947,986","0",""
"2016-11-01","hybrid_score_v1","38,92,94,34,52,93,51,11,66,69,90,08,82","24","0","983,609,583,885,986,623,880,932,032,333,630,684,825,043,335,575,734,004,280,531","038,438,868,976","0",""
"2016-11-16","hybrid_score_v1","38,92,94,34,52,93,24,51,66,69,90,08,82,11","40","0","983,609,583,932,986,032,885,038,333,630,335,623,734,976,043,438,531,575,684,004","383,440,558,682","0",""
"2016-12-01","hybrid_score_v1","38,92,94,34,52,93,24,40,66,69,90,08,51,82,11","13","0","983,609,583,986,383,885,932,032,333,630,682,038,623,684,043,335,438,280,531,575","069,148,775,873","0",""
"2016-12-16","hybrid_score_v1","38,92,94,34,93,52,13,24,40,66,90,08,11,51,82,69","66","1","983,775,609,583,885,383,873,986,032,038,043,333,932,575,623,630,682,335,438,684","199,286,353,596","0","10"
"2016-12-30","hybrid_score_v1","66,38,92,94,34,93,13,24,40,90,52,08,11,51,69,82","04","0","596,983,775,609,583,383,986,885,333,873,043,032,038,575,623,682,932,976,286,335","463,477,712,890","0",""
"2017-01-17","hybrid_score_v1","66,38,94,34,92,04,93,24,13,40,90,08,52,11,51,69,82","11","1","596,775,983,609,583,383,873,885,986,333,043,032,463,623,682,976,038,438,630,280","157,255,516,663","0","14"
"2017-02-01","hybrid_score_v1","11,66,38,94,34,92,04,93,13,24,40,90,08,51,52,69,82","66","1","775,596,983,609,583,383,873,885,986,043,463,623,663,682,976,032,286,353,630,038","420,426,672,807","0","2"
"2017-02-16","hybrid_score_v1","66,11,38,94,92,04,93,13,24,34,40,08,51,52,69,90,82","28","0","775,596,983,609,583,873,383,885,986,426,463,420,682,976,043,477,663,032,286,438","116,141,375,464","0",""
